time,pwm,ax,ay,az,gx,gy,gz,vibration,label
1210294,0,0.0894,0.1891,-0.0729,-8.84,1.73,-0.01,0.3161,2
1210304,0,-0.0195,-0.2218,-0.0257,-9.68,2.15,-8.74,0.3084,2
1210314,0,0.0791,0.2067,-0.0050,-7.82,3.66,-8.79,0.2431,2
1210324,0,-0.0375,0.0778,-0.0307,-12.44,4.25,-7.01,0.2433,2
1210334,0,0.0421,0.1440,-0.0054,-5.92,3.05,-2.21,0.2433,2
1210344,0,-0.0378,-0.0227,-0.0593,-10.97,4.00,-3.30,0.2140,2
1210354,0,0.0004,-0.0506,-0.0080,-2.71,-1.42,-2.70,0.2053,2
1210364,0,0.0309,0.0324,-0.0398,-5.69,1.05,-2.53,0.1931,2
1210374,0,-0.0084,-0.1671,-0.0239,-2.67,1.86,1.56,0.1653,2
1210384,0,0.0459,0.1219,-0.0273,-3.37,3.40,-0.08,0.1540,2
1210394,0,-0.0439,-0.0548,-0.0172,-8.13,2.02,-2.98,0.1391,2
1210404,0,0.1882,0.2552,-0.0378,-0.44,-0.31,1.14,0.1566,2
1210414,0,-0.0179,0.3721,-0.1277,-0.01,-0.01,-0.01,0.1874,2
1210423,0,-0.0179,0.3721,-0.1277,-0.01,-0.01,-0.01,0.2231,2
1210434,0,-0.0379,0.2080,-0.0901,-3.55,3.29,-2.17,0.2298,2
1210444,0,-0.0817,-0.4016,0.0307,-1.65,3.80,10.40,0.2630,2
1210454,0,0.0205,0.0036,-0.0283,-8.11,0.73,-13.08,0.2627,2
1210464,0,0.0660,-0.1781,0.0269,-13.41,1.09,-5.20,0.2690,2
1210474,0,0.0455,-0.0573,0.0142,-12.92,2.75,-10.47,0.2646,2
1210484,0,0.1424,0.6881,-0.1202,23.30,-6.16,9.85,0.3451,2
1211493,0,0.1424,0.6881,-0.1202,23.30,-6.16,9.85,0.4116,2
1211496,0,1.9460,2.0048,0.7973,146.54,-21.58,42.53,1.0017,2
1211505,0,-1.0001,-1.0087,-0.8993,-146.94,46.73,-82.97,1.1272,2
1211515,0,0.3142,-1.4060,-0.1114,140.67,-125.57,169.15,1.2099,2
1211525,0,-1.0439,-0.9844,-0.7908,-140.06,68.87,-85.27,1.3141,2
1211535,0,1.6967,-0.4137,0.4758,160.23,-99.07,141.68,1.4275,2
1211545,0,-1.1047,-0.6518,-0.6116,-126.37,91.66,-95.44,1.4965,2
1211555,0,0.5291,-0.9138,0.0217,121.79,-118.60,153.95,1.5321,2
1211565,0,-0.5178,1.1338,-0.1867,-112.64,107.81,-94.29,1.5829,2
1211575,0,-0.0419,-1.4840,-0.1720,104.63,-127.09,138.89,1.6365,2
1211585,0,-0.0201,1.7531,0.1260,-84.06,110.79,-72.09,1.7136,2
1211595,0,-1.5165,-1.9951,-0.9632,-90.10,-18.67,-11.52,1.6772,2
1211605,0,0.6596,2.0048,0.6354,-22.27,84.80,-75.15,1.7367,2
1211615,0,-0.4954,-1.9951,-0.5700,63.16,-107.51,131.17,1.8062,2
1211625,0,0.6004,2.0048,0.4772,-40.53,81.59,-68.57,1.8587,2
1211635,0,-0.7983,0.5149,-0.7695,-165.83,84.34,-113.38,1.8101,2
1211645,0,0.8120,2.0048,0.4138,-20.22,64.76,-73.01,1.8867,2
1211655,0,-1.1774,-1.9951,-0.4592,-21.02,-81.49,50.22,2.0015,2
1211665,0,0.7367,2.0048,0.6051,21.08,69.04,-68.44,2.0832,2
1211675,0,-1.0729,-1.9951,-0.5640,-84.13,-56.15,-9.84,2.1590,2
1211685,0,1.4337,2.0048,0.8370,88.62,32.11,-27.24,2.2428,2
1211695,0,-1.5165,-1.9951,-0.7600,-129.82,-31.20,-38.72,2.2349,2
1211705,0,1.4092,1.9999,0.9090,81.32,42.03,-40.97,2.2782,2
1211715,0,-1.0853,-0.5676,-0.9895,-170.43,22.55,-76.24,2.2323,2
1211725,0,1.4740,2.0048,0.9548,120.50,20.15,-15.00,2.2875,2
1211735,0,-1.1791,-1.0094,-0.9440,-164.84,21.50,-73.53,2.3267,2
1211745,0,1.7664,1.8664,0.8336,144.66,-13.95,24.77,2.3787,2
1211755,0,-1.0997,-0.9165,-0.9103,-160.48,48.69,-62.47,2.3213,2
1211765,0,1.9059,1.8567,0.7635,162.24,-37.61,76.71,2.3794,2
1211775,0,-0.9313,-0.5228,-0.9073,-157.01,63.21,-85.03,2.3050,2
1211785,0,1.7099,0.7314,0.6732,174.68,-76.03,124.62,2.2420,2
1211795,0,-0.9778,0.0254,-0.8220,-151.90,87.63,-103.12,2.1223,2
1211805,0,1.5386,-0.4419,0.3494,170.44,-112.10,142.14,2.0227,2
1211815,0,-0.7206,1.0093,-0.6388,-148.98,104.60,-99.92,2.0095,2
1211825,0,0.8363,-0.8543,0.1636,153.88,-107.56,124.95,1.8637,2
1211835,0,-0.3816,1.3526,-0.4207,-117.95,99.37,-74.89,1.8326,2
1211845,0,0.5291,-1.1074,-0.0712,131.84,-90.55,112.81,1.6673,2
1211855,0,-0.4797,1.1994,-0.5695,-119.76,81.28,-94.73,1.6405,2
1212865,0,-0.4797,1.1994,-0.5695,-119.76,81.28,-94.73,1.4575,2
1212868,0,0.7006,-1.0489,0.0145,169.18,-110.35,159.74,1.4447,2
1212877,0,-0.0728,1.7159,-0.0139,-95.90,99.18,-80.08,1.4110,2
1212887,0,-0.2701,-1.5475,-0.4242,117.78,-106.29,155.58,1.4465,2
1212897,0,0.2250,1.9710,0.1265,-74.38,92.61,-60.84,1.4897,2
1212907,0,-0.2447,-1.9951,-0.3911,80.72,-95.03,132.50,1.5633,2
1212917,0,1.2881,2.0048,0.7780,98.71,0.20,9.07,1.7108,2
1212927,0,-0.5943,-1.9951,-0.4505,39.26,-94.29,113.93,1.7791,2
1212937,0,0.4571,1.9141,0.3399,-15.52,75.37,-51.87,1.8474,2
1212947,0,-0.4817,-1.9951,-0.2291,-40.03,-43.57,30.25,1.9079,2
1212957,0,0.3078,1.0647,0.2088,3.35,25.82,-47.78,1.8889,2
1212967,0,-0.3357,-0.6982,-0.2324,-64.67,-21.76,-68.61,1.8639,2
1212977,0,0.2234,0.1345,0.0753,38.46,-4.49,-25.08,1.7851,2
1212987,0,-0.0787,0.3211,-0.0879,-18.44,18.59,-28.34,1.7128,2
1212997,0,0.0665,0.2326,0.0699,30.56,1.98,12.21,1.5952,2
1213007,0,-0.1464,0.1283,-0.0946,-22.24,6.27,-16.97,1.4595,2
1213017,0,0.0057,-0.1111,0.0228,0.98,-4.40,-3.06,1.2260,2
1213027,0,0.0606,0.2511,-0.1199,0.49,2.49,12.29,1.0283,2
1213037,0,0.0477,-0.7228,0.0423,3.62,1.79,3.63,0.8434,2
1213046,0,0.0477,-0.7228,0.0423,3.62,1.79,3.63,0.5809,2
1213057,0,-0.0539,-0.0280,-0.0173,-3.93,-3.93,-3.93,0.4589,2
1213067,0,0.0115,0.0720,-0.0282,-22.18,2.53,-14.79,0.3818,2
1213077,0,-0.1899,0.2448,-0.1381,45.40,0.31,57.20,0.3872,2
1213087,0,-0.2443,-0.5653,-0.1067,-38.83,8.27,-0.91,0.4211,2
1213097,0,0.2682,1.1708,0.1492,27.08,18.97,17.38,0.5634,2
1213107,0,-0.3082,-1.9951,-0.0113,-26.23,-5.31,43.30,0.8487,2
1213117,0,0.2746,1.0962,0.2033,36.73,14.88,18.53,0.9225,2
1213127,0,-0.0470,-1.2959,-0.0307,-17.31,-6.40,22.93,1.0055,2
1213137,0,0.2117,0.4738,0.0813,-1.18,6.53,-28.00,0.9930,2
1213147,0,-0.2365,-0.2715,-0.1599,-35.70,11.09,-24.63,0.9741,2
1213157,0,0.2373,0.7149,0.0266,30.05,1.17,-5.02,1.0026,2
1213167,0,-0.2793,-1.1023,-0.1158,-37.37,-7.24,-29.14,1.0655,2
1213177,0,-0.0867,-0.2116,-0.1201,70.89,0.56,83.40,1.0632,2
1213187,0,-0.1528,0.1287,-0.1066,-62.72,15.89,-39.29,1.0472,2
1213197,0,0.3244,0.4048,0.0169,-9.09,-4.02,-13.24,0.9884,2
1213207,0,-0.2336,-0.4262,-0.1497,-2.15,-2.26,-5.95,0.7715,2
1213217,0,0.1025,0.1711,0.0585,4.09,-4.42,3.90,0.6839,2
1213227,0,-0.0262,-0.1216,-0.0361,-11.56,0.67,-5.89,0.5488,2
1213237,0,0.0827,0.4008,-0.0444,8.73,-3.93,-3.93,0.5390,2
1213247,0,0.0657,0.2520,-0.0378,-10.59,0.99,-16.16,0.5310,2
1213257,0,0.1115,0.7864,0.0260,-9.12,6.73,-3.37,0.5369,2
1213267,0,-0.2863,-0.8509,-0.1393,42.82,-1.05,91.03,0.4901,2
1213276,0,-0.2863,-0.8509,-0.1393,42.82,-1.05,91.03,0.5622,2
1213287,0,-0.1235,0.0406,-0.0870,55.70,-5.34,76.94,0.5598,2
1213297,0,-0.0857,0.2492,-0.0955,-50.35,16.53,-38.74,0.5424,2
1213307,0,-0.0128,0.7978,-0.0975,40.50,-17.00,30.44,0.5771,2
1213317,0,-0.3135,-0.7086,-0.1947,-48.34,13.37,-48.17,0.6265,2
1213327,0,0.4290,0.4521,0.0794,3.06,-16.94,-2.66,0.6560,2
1213337,0,-0.1836,-0.7095,-0.1169,-18.15,10.49,4.62,0.6844,2
1213347,0,-0.0607,0.1556,0.0111,16.39,2.14,8.56,0.6814,2
1213357,0,0.0192,0.1508,-0.0235,-11.40,7.80,0.08,0.6352,2
1213367,0,0.0319,0.2935,-0.0641,7.73,-5.98,-6.84,0.5746,2
1213377,0,0.0511,-0.1437,0.0274,-18.64,6.80,-13.90,0.5000,2
1213387,0,-0.0776,0.0331,-0.0223,-5.11,0.40,-8.23,0.4983,2
1213396,0,-0.0776,0.0331,-0.0223,-5.11,0.40,-8.23,0.4911,2
1214406,0,-0.0776,0.0331,-0.0223,-5.11,0.40,-8.23,0.4211,2
1214409,0,-0.0623,0.0633,-0.1046,-18.40,11.73,23.03,0.3397,2
1214418,0,0.3542,0.8137,0.1129,25.63,-8.27,-16.10,0.3949,2
1214428,0,-0.0762,-0.3557,-0.1973,-26.06,4.44,-29.62,0.3435,2
1214438,0,0.5073,0.8497,0.1679,-8.44,1.15,-45.34,0.4647,2
1214448,0,-0.3547,-0.5842,-0.1447,-6.41,0.02,-16.49,0.5123,2
1214458,0,0.0272,0.1807,0.0767,-20.18,12.84,-50.99,0.5072,2
1214468,0,-0.0820,-0.4759,0.0140,-3.93,-3.93,-3.93,0.5274,2
1214478,0,-0.1572,-0.4499,0.0214,-16.42,12.56,-12.88,0.5479,2
1214488,0,-0.1405,-0.4903,-0.0962,32.50,-13.66,63.54,0.5713,2
1214498,0,-0.2460,-0.8703,-0.0842,-12.82,13.57,16.81,0.6388,2
1214508,0,-0.3322,-0.7044,-0.0967,15.64,-8.14,33.79,0.6839,2
1214518,0,-0.0876,-0.2338,0.0121,-22.43,16.79,-34.33,0.6277,2
1214528,0,-0.0378,-0.4783,-0.0063,35.62,-10.96,80.67,0.6324,2
1214538,0,0.6876,0.8451,0.0863,29.54,-3.11,17.47,0.6470,2
1214548,0,-0.1323,-0.5631,0.0499,27.08,3.64,92.53,0.6352,2
1214558,0,-0.3973,-0.8520,-0.0271,8.87,15.08,91.96,0.6986,2
1214568,0,-0.1834,-0.8649,0.1357,-1.02,-1.57,29.32,0.7380,2
1214578,0,-0.2791,-0.4219,-0.0763,21.36,8.65,87.44,0.7403,2
1214588,0,-0.1108,-0.1882,-0.0422,37.40,-3.18,91.06,0.7253,2
1214598,0,-0.0228,-0.1647,-0.1197,22.71,7.60,80.39,0.6692,2
1214608,0,0.1006,0.1491,-0.0402,24.54,-0.63,61.95,0.6242,2
1214618,0,-0.0145,0.3826,-0.1073,2.24,3.55,29.95,0.6318,2
1214628,0,0.3544,0.8872,-0.0091,9.56,-1.30,-8.31,0.6837,2
1214638,0,0.1334,0.4243,-0.1587,-22.61,2.54,-38.08,0.6085,2
1214648,0,-0.4925,-0.3810,-0.1904,-26.06,-5.48,-56.82,0.6156,2
1214658,0,-0.3171,-0.3562,-0.1658,-1.97,-1.97,-1.97,0.5621,2
1214668,0,-0.2007,-0.2978,0.0211,-21.89,6.49,-56.27,0.4989,2
1214678,0,-0.3891,-0.5896,-0.1261,-2.19,-7.52,6.90,0.5237,2
1214688,0,-0.2708,-0.4772,-0.0179,-6.61,4.11,11.76,0.5472,2
1214698,0,-0.1583,-0.4104,-0.0961,9.22,-10.09,39.32,0.5617,2
1214708,0,-0.0444,-0.0758,-0.0682,-0.63,6.27,45.76,0.5598,2
1214718,0,0.0608,0.0068,-0.0689,21.01,-11.72,38.47,0.5463,2
1214728,0,-0.1832,0.0199,0.0352,-19.19,8.82,-36.63,0.4590,2
1214738,0,0.1697,0.0450,-0.0116,26.18,-8.91,37.89,0.4375,2
1214748,0,-0.2730,-0.2535,-0.1500,-8.79,10.41,37.40,0.4064,2
1214758,0,0.4320,0.6471,0.0642,34.10,-8.90,11.84,0.4479,2
1214768,0,-0.0988,0.2090,-0.2725,6.00,5.31,49.14,0.4477,2
1214778,0,0.1190,-0.5703,0.0953,28.38,-11.11,70.74,0.4287,2
1214788,0,0.3164,0.5300,-0.2811,6.90,0.95,21.49,0.4468,2
1214798,0,0.5569,1.0139,-0.0182,4.04,2.92,-2.77,0.5597,2
1214808,0,-0.0339,0.6257,-0.2408,-10.44,1.82,-20.95,0.5976,2
1214817,0,-0.0339,0.6257,-0.2408,-10.44,1.82,-20.95,0.6335,2
1214828,0,-0.1336,-0.0092,-0.1796,-0.01,-0.01,-0.01,0.6347,2
1214837,0,-0.1336,-0.0092,-0.1796,-0.01,-0.01,-0.01,0.6362,2
1214848,0,-0.1450,-0.4580,0.0499,-29.40,5.33,-38.55,0.6418,2
1214858,0,0.0639,-0.2791,0.0203,15.66,-1.08,35.47,0.5993,2
1214868,0,0.0837,0.0891,0.0101,22.07,-5.91,10.49,0.5899,2
1214878,0,-0.1238,-0.2126,-0.0517,-30.27,10.66,-13.52,0.5652,2
1214888,0,0.1290,0.3258,-0.0300,24.41,-11.25,6.43,0.5346,2
1214898,0,-0.0672,-0.3413,-0.0781,-21.62,-0.07,-43.51,0.4058,2
1214908,0,0.3765,0.4691,0.1177,-9.25,1.28,-41.88,0.3964,2
1214918,0,-0.2943,-0.7525,-0.0768,-15.78,4.01,-4.00,0.4218,2
1214928,0,0.0407,-0.0754,0.0518,-16.86,7.56,-24.13,0.4171,2
1214938,0,-0.1798,-0.3891,-0.1141,13.90,-2.15,31.40,0.4343,2
1214948,0,0.1843,0.4171,-0.0242,7.47,-14.98,-23.98,0.4314,2
1214958,0,-0.0090,0.1113,-0.0637,22.08,-3.65,9.18,0.4237,2
1214968,0,0.0572,0.4586,-0.0485,-1.97,-1.97,-1.97,0.4468,2
1214978,0,0.0438,0.5570,-0.1385,26.78,-10.32,-0.12,0.4758,2
1214988,0,-0.0444,0.2679,0.0567,-12.27,4.29,-13.95,0.4709,2
1214997,0,-0.0444,0.2679,0.0567,-12.27,4.29,-13.95,0.4655,2
1215008,0,-0.0150,0.4206,0.0584,-27.29,16.24,-17.55,0.4441,2
1215018,0,-0.0254,-0.1039,-0.0359,-25.74,2.70,-21.16,0.3642,2
1215028,0,0.0084,-0.4530,0.0402,-3.93,-3.93,-3.93,0.3903,2
1215038,0,0.1494,-0.5445,0.1061,-4.08,7.14,8.69,0.4070,2
1215048,0,0.0114,-0.1078,0.0278,15.78,7.82,43.25,0.3821,2
1215058,0,-0.0538,0.5284,-0.0618,10.06,1.67,-0.05,0.4159,2
1215068,0,-0.0111,0.5824,-0.1192,8.65,-3.30,-8.94,0.4321,2
1215078,0,-0.1758,-0.3954,-0.0840,-27.38,1.88,-23.69,0.4160,2
1215088,0,0.1763,0.5806,-0.0356,-5.00,-1.80,-16.10,0.4498,2
1215098,0,0.0999,0.3921,-0.0020,-23.77,2.05,-33.82,0.4593,2
1215108,0,0.1022,0.4579,0.0375,-26.75,9.28,-36.60,0.4637,2
1215118,0,-0.2493,0.1884,-0.1585,47.41,-6.01,74.08,0.4755,2
1215128,0,-0.0913,0.1911,-0.0231,-46.82,18.37,-44.24,0.4582,2
1216138,0,-0.0913,0.1911,-0.0231,-46.82,18.37,-44.24,0.4260,2
1216141,0,-0.1523,0.0809,0.0188,-15.44,-3.66,-20.25,0.4280,2
1216150,0,0.0006,0.1310,0.1222,-16.91,15.18,-15.37,0.3973,2
1216160,0,-0.2547,-0.9479,0.0834,1.50,7.53,11.73,0.4685,2
1216170,0,-0.2239,-0.9706,0.0727,35.17,3.63,82.07,0.5476,2
1216180,0,-0.1886,-1.0927,0.2061,2.48,-1.97,-1.97,0.6246,2
1216190,0,-0.2225,-0.8789,0.1740,-5.21,11.34,-4.80,0.6775,2
1216200,0,-0.2167,-0.8566,0.0707,21.73,0.67,56.22,0.7179,2
1216210,0,-0.1498,-0.8152,-0.0302,11.75,10.31,40.30,0.7562,2
1216220,0,-0.1258,0.2119,-0.0848,22.98,-3.14,39.15,0.7577,2
1217229,0,-0.1258,0.2119,-0.0848,22.98,-3.14,39.15,0.7592,2
1217232,0,0.0492,0.0587,0.0350,-22.06,17.71,-16.02,0.7577,2
1217241,0,-0.3731,-0.2081,-0.2056,44.30,-14.71,72.21,0.7703,2
1217251,0,0.3091,0.9160,0.2305,-0.30,17.37,-9.37,0.7714,2
1217261,0,0.7229,0.7768,0.1124,46.13,-27.56,-9.18,0.7805,2
1217271,0,-0.5517,-0.7126,-0.2613,-63.76,20.29,-26.04,0.7550,2
1217281,0,0.4383,0.9301,0.4007,26.79,17.64,-7.89,0.7788,2
1217291,0,-0.5165,-1.9951,-0.2117,-19.18,-18.39,-6.85,0.9784,2
1217301,0,0.4382,0.8894,0.2038,-12.94,27.98,-18.01,0.9954,2
1217311,0,-0.2223,-0.7383,-0.0780,27.14,-14.55,61.37,1.0218,2
1217320,0,-0.2223,-0.7383,-0.0780,27.14,-14.55,61.37,1.0476,2
1217331,0,-0.3931,-0.1207,-0.1426,-15.70,-15.70,-15.70,1.0563,2
1217341,0,0.1796,0.0843,0.0492,-5.40,6.95,-25.68,1.0476,2
1218351,0,0.1796,0.0843,0.0492,-5.40,6.95,-25.68,1.0014,2
1218354,0,-0.0480,0.0359,-0.0423,-2.16,0.08,4.64,0.9431,2
1218363,0,-0.0687,0.0526,-0.0759,-5.95,-4.92,-13.98,0.8960,2
1218373,0,-0.0621,0.4135,-0.0505,-5.60,-5.85,-2.00,0.8359,2
1219382,0,-0.0621,0.4135,-0.0505,-5.60,-5.85,-2.00,0.5359,2
1219385,0,0.1928,0.4640,0.1298,-36.41,25.81,-27.61,0.4601,2
1219394,0,-0.1051,-0.0896,-0.0295,-36.53,22.85,-35.17,0.3920,2
1219404,0,-0.2297,-0.3804,-0.1559,-64.44,27.70,-62.80,0.3402,2
1219414,0,0.6210,0.8874,0.1043,52.76,-35.35,-18.80,0.4639,2
1219424,0,-0.5647,-0.5547,-0.3396,-7.85,-7.85,-7.85,0.5341,2
1219434,0,-0.0263,-0.4502,-0.2635,71.45,-25.29,86.31,0.5553,2
1219444,0,-0.6508,-1.5627,-0.2570,-40.96,-12.11,-35.73,0.7752,2
1219454,0,0.4093,0.8571,0.2060,-3.46,18.56,-13.89,0.8331,2
1219464,0,-0.5196,-0.6308,-0.2717,-52.92,7.72,-29.94,0.8663,2
1219474,0,0.2232,0.5232,0.0982,-4.96,13.91,-18.90,0.8753,2
1219484,0,-0.0943,-0.7547,-0.1252,-15.18,-12.03,-9.08,0.8936,2
1219494,0,0.0319,0.1268,0.0193,-9.93,6.05,-30.96,0.8935,2
1219504,0,-0.0152,-0.0299,-0.0286,-19.90,7.24,-13.78,0.8811,2
1219514,0,0.1269,-0.1096,0.0540,-4.73,-1.92,-2.33,0.8130,2
1219524,0,-0.1721,-0.7459,-0.0005,17.03,5.90,34.47,0.8034,2
1219534,0,-0.0792,0.5948,-0.1998,-0.70,1.30,27.64,0.8113,2
1219544,0,0.0214,0.3857,0.0758,-21.28,17.56,6.49,0.6168,2
1219554,0,0.2327,-0.6989,0.1137,1.01,-20.44,4.23,0.5845,2
1219564,0,-0.2048,-0.4070,-0.0226,-22.74,20.56,-13.89,0.5369,2
1219574,0,0.4403,-0.3663,0.1054,45.60,-4.21,75.61,0.5374,2
1219584,0,-0.3068,-0.5304,-0.0512,-30.40,23.06,-24.60,0.5169,2
1219594,0,0.5168,0.9732,0.1159,30.27,-5.24,-1.07,0.6231,2
1219604,0,-0.3438,-0.6790,-0.1568,-40.69,18.49,-43.34,0.6697,2
1220613,0,-0.3438,-0.6790,-0.1568,-40.69,18.49,-43.34,0.7111,2
1220616,0,0.0984,0.7649,0.0317,-19.98,12.49,-35.44,0.7118,2
1220625,0,0.5473,-0.0097,-0.1575,75.11,-0.01,-0.01,0.7065,2
1220635,0,0.1579,1.1040,0.0046,-21.22,26.13,-14.73,0.7797,2
1221644,0,0.1579,1.1040,0.0046,-21.22,26.13,-14.73,0.8227,2
1221647,0,-0.1962,0.3496,-0.1664,-16.66,14.31,-24.30,0.8215,2
1221656,0,0.0903,0.1917,-0.0511,45.65,0.18,61.27,0.8036,2
1221666,0,-0.3011,0.1664,-0.0918,-32.15,14.26,-22.07,0.7878,2
1221676,0,-0.3126,-0.0927,-0.1626,-38.17,8.01,-20.35,0.7149,2
1221685,0,-0.3126,-0.0927,-0.1626,-38.17,8.01,-20.35,0.6811,2
1221696,0,-0.4756,-0.8883,-0.2040,-34.41,4.01,-17.58,0.7136,2
1221706,0,-0.3317,-0.3237,-0.2740,-74.12,17.89,-38.24,0.6919,2
1221716,0,0.0243,1.2741,-0.0640,-39.91,44.75,-48.60,0.7804,2
1221726,0,0.1937,-1.8662,-0.2489,88.98,-74.92,127.29,0.9181,2
1221736,0,-0.2424,0.7929,-0.2983,-75.08,61.27,-48.93,0.8923,2
1221746,0,0.7111,-1.0056,-0.0671,123.73,-87.35,133.15,0.9641,2
1221756,0,-0.3281,0.6377,-0.2368,-86.47,72.93,-54.27,0.9908,2
1221765,0,-0.3166,-0.7952,-0.8171,-100.06,-100.06,-99.67,1.0532,2
1221776,0,-0.4925,-0.2732,-0.5615,-118.63,56.32,-81.17,1.0766,2
1221786,0,1.5300,1.4483,0.6503,113.39,-39.91,57.90,1.2775,2
1221795,0,1.5300,1.4483,0.6503,113.39,-39.91,57.90,1.4186,2
1221806,0,0.3998,-0.9419,-0.2401,115.00,-112.27,118.79,1.4470,2
1221816,0,-0.6285,-0.6103,-0.7942,-118.89,51.41,-80.46,1.4391,2
1221826,0,1.3543,1.7778,0.9048,87.91,-19.95,3.02,1.5146,2
1221836,0,-1.3052,-0.8083,-0.8362,-132.82,39.18,-72.39,1.5881,2
1221846,0,1.4463,1.3404,0.9420,76.75,1.36,-26.40,1.6874,2
1221856,0,-1.3078,-0.8725,-0.7574,-122.37,18.61,-61.98,1.7592,2
1221866,0,-0.7376,-1.9951,-0.4359,4.98,-70.69,33.94,1.8510,2
1221876,0,-1.0779,-1.6231,-0.4529,-101.81,-3.04,-42.05,1.9399,2
1221886,0,0.5663,1.1405,0.4940,45.21,22.43,-19.21,1.8611,2
1221896,0,-0.5845,-0.1236,-0.4520,-93.34,29.08,-34.73,1.7417,2
1221906,0,0.2836,1.1574,0.1741,2.60,25.21,-24.33,1.7516,2
1221916,0,0.2888,-1.5676,-0.1924,44.95,-24.37,101.46,1.7850,2
1221926,0,0.0764,0.7094,-0.0978,-47.24,28.15,-41.73,1.6299,2
1221936,0,0.6782,0.4073,-0.0672,78.24,-28.98,83.65,1.5537,2
1221946,0,-0.2274,0.1494,-0.2698,-77.62,28.16,-41.76,1.3969,2
1221956,0,0.7189,0.5742,0.3336,74.67,-12.41,30.15,1.3200,2
1221966,0,0.6276,1.1707,0.4855,42.89,16.02,13.03,1.2129,2
1221976,0,0.8283,1.5739,0.6422,51.41,20.98,13.21,1.1952,2
1221986,0,-0.6856,-1.1488,-0.4413,-60.55,2.05,-7.43,1.2002,2
1221996,0,1.0939,1.0781,0.8119,46.03,28.63,-12.44,1.2985,2
1222006,0,0.4967,1.3521,0.4511,-13.88,63.21,-21.73,1.3300,2
1222016,0,0.8732,1.5405,0.7478,33.33,38.73,-18.67,1.3713,2
1222026,0,-0.5544,-1.9951,-0.6669,-47.20,-42.29,-26.48,1.5172,2
1222036,0,1.2560,1.7742,0.8162,63.93,6.06,-16.61,1.6668,2
1222046,0,-1.3639,-1.9951,-0.5915,-19.95,-55.08,31.66,1.8391,2
1222056,0,0.6539,1.3919,0.5739,1.00,63.50,-26.89,1.8858,2
1222066,0,-1.2936,-1.6983,-0.7516,-107.32,-4.85,-58.53,1.9668,2
1222076,0,1.6350,0.3008,0.3478,122.90,-71.65,96.05,1.9492,2
1222086,0,-0.8254,-1.9951,-0.4435,-10.31,-76.13,71.77,2.0215,2
1222096,0,0.2406,1.7470,0.2137,-7.08,67.52,-40.96,2.0250,2
1222105,0,0.2406,1.7470,0.2137,-7.08,67.52,-40.96,2.0465,2
1222116,0,0.3519,-1.2634,-0.1907,72.04,-66.08,105.18,1.9986,2
1222126,0,-0.8923,-0.3301,-0.5604,-104.60,22.39,-41.96,1.9087,2
1222136,0,-0.0203,0.5916,-0.1341,-54.96,33.98,-47.06,1.7722,2
1222146,0,0.2561,0.6044,-0.0921,69.80,-22.80,63.56,1.6017,2
1222156,0,0.5372,0.9795,0.3068,27.44,7.00,-8.53,1.5589,2
1222166,0,0.4979,0.5039,0.0391,39.65,-21.18,-5.53,1.4030,2
1222176,0,-0.4821,-0.6513,-0.2359,-49.88,6.48,-27.24,1.3233,2
1222186,0,0.5306,0.7892,0.1441,6.62,-1.78,-4.09,1.1652,2
1222196,0,-0.4944,-1.9951,-0.1576,23.84,0.44,35.27,1.2113,2
1222206,0,0.1905,0.9601,0.1804,-2.22,12.68,8.56,1.1183,2
1222216,0,0.4682,0.3280,-0.1808,65.39,-12.13,101.64,1.0540,2
1222226,0,-0.0745,0.1827,-0.1164,-59.28,20.82,-51.31,0.9972,2
1222236,0,-0.0825,0.8830,-0.1123,31.53,-12.89,23.61,1.0185,2
1222246,0,-0.3071,-0.2630,-0.1701,-40.12,17.66,-29.92,1.0063,2
1222256,0,-0.0340,0.4422,-0.0062,-0.76,-2.79,-8.01,0.9477,2
1222266,0,-0.1785,-0.1133,-0.1088,-17.72,11.38,-9.37,0.9238,2
1222276,0,0.0298,0.0060,0.0524,23.63,1.41,20.82,0.8846,2
1222286,0,-0.0109,0.0888,-0.0156,-18.50,13.46,-8.17,0.8312,2
1222296,0,0.0695,-0.1783,0.1176,11.11,-0.40,5.70,0.5205,2
1222306,0,0.0172,0.0204,-0.0351,-3.72,6.25,-1.30,0.4148,2
1222316,0,0.0070,-0.1270,0.0274,-1.63,-0.18,-1.61,0.3713,2
1222326,0,0.0087,-0.0144,0.0026,-3.94,5.13,1.17,0.3642,2
1222336,0,0.1053,-0.2392,0.0188,-8.83,-0.24,-3.93,0.2441,2
1222346,0,-0.0073,0.3938,-0.1351,8.52,-2.27,10.00,0.2402,2
1222356,0,-0.0240,0.0672,-0.0361,5.00,11.50,28.68,0.1966,2
1222366,0,0.0062,0.1017,0.0073,2.39,13.00,24.82,0.1845,2
1222376,0,-0.0742,0.3717,-0.1265,-17.62,7.73,3.50,0.2228,2
1222386,0,-0.0849,0.0645,-0.0226,-16.42,7.31,-13.13,0.2236,2
1222396,0,-0.0544,-0.3121,0.0237,-6.44,-4.77,-19.54,0.2346,2
1222406,0,-0.0046,-0.3605,0.0235,-6.31,2.42,0.02,0.2606,2
1222416,0,-0.0824,-0.4526,-0.0704,26.27,1.03,37.09,0.2964,2
1222426,0,-0.0353,-0.1654,-0.0384,-15.95,9.00,-9.31,0.3014,2
